League;Date;Get;Pay;Value;Confidence
Scourge;2021-12-21;Tainted Exalted Orb;Chaos Orb;5;High
Scourge;2021-12-22;Tainted Exalted Orb;Chaos Orb;5;High
Scourge;2021-12-23;Tainted Exalted Orb;Chaos Orb;5;High
Scourge;2021-12-24;Tainted Exalted Orb;Chaos Orb;5;High
Scourge;2021-12-25;Tainted Exalted Orb;Chaos Orb;4.83375;High
Scourge;2021-12-26;Tainted Exalted Orb;Chaos Orb;6.94458;High
Scourge;2021-12-27;Tainted Exalted Orb;Chaos Orb;5;High
Scourge;2021-12-28;Tainted Exalted Orb;Chaos Orb;5;High
Scourge;2021-12-29;Tainted Exalted Orb;Chaos Orb;5;High
Scourge;2021-12-30;Tainted Exalted Orb;Chaos Orb;5;High
Scourge;2021-12-31;Tainted Exalted Orb;Chaos Orb;5.751;High
Scourge;2022-01-01;Tainted Exalted Orb;Chaos Orb;5;High
Scourge;2022-01-02;Tainted Exalted Orb;Chaos Orb;5;High
Scourge;2022-01-03;Tainted Exalted Orb;Chaos Orb;5;High
Scourge;2022-01-04;Tainted Exalted Orb;Chaos Orb;5;High
Scourge;2022-01-05;Tainted Exalted Orb;Chaos Orb;7;High
Scourge;2022-01-06;Tainted Exalted Orb;Chaos Orb;5.20534;High
Scourge;2022-01-07;Tainted Exalted Orb;Chaos Orb;5;High
Scourge;2022-01-08;Tainted Exalted Orb;Chaos Orb;4;High
Scourge;2022-01-09;Tainted Exalted Orb;Chaos Orb;4.23391;High
Scourge;2022-01-10;Tainted Exalted Orb;Chaos Orb;4.05145;High
Scourge;2022-01-11;Tainted Exalted Orb;Chaos Orb;5;High
Scourge;2022-01-12;Tainted Exalted Orb;Chaos Orb;6;High
Scourge;2022-01-13;Tainted Exalted Orb;Chaos Orb;8;High
Scourge;2022-01-14;Tainted Exalted Orb;Chaos Orb;6.76923;High
Scourge;2022-01-15;Tainted Exalted Orb;Chaos Orb;7;High
Scourge;2022-01-16;Tainted Exalted Orb;Chaos Orb;8.88235;High
Scourge;2022-01-17;Tainted Exalted Orb;Chaos Orb;10;High
Scourge;2022-01-18;Tainted Exalted Orb;Chaos Orb;8;High
Scourge;2022-01-19;Tainted Exalted Orb;Chaos Orb;13.29412;High
Scourge;2022-01-20;Tainted Exalted Orb;Chaos Orb;15.72589;High
Scourge;2022-01-21;Tainted Exalted Orb;Chaos Orb;21.7262;High
Scourge;2022-01-22;Tainted Exalted Orb;Chaos Orb;23.81117;High
Scourge;2022-01-23;Tainted Exalted Orb;Chaos Orb;29.214;High
Scourge;2022-01-24;Tainted Exalted Orb;Chaos Orb;28.33333;High
Scourge;2022-01-25;Tainted Exalted Orb;Chaos Orb;25;High
Scourge;2022-01-26;Tainted Exalted Orb;Chaos Orb;25;High
Scourge;2022-01-27;Tainted Exalted Orb;Chaos Orb;24.47368;High
Scourge;2022-01-28;Tainted Exalted Orb;Chaos Orb;20;High
Scourge;2022-01-29;Tainted Exalted Orb;Chaos Orb;28.42857;High
Scourge;2022-01-30;Tainted Exalted Orb;Chaos Orb;3.66667;High
Scourge;2022-01-31;Tainted Exalted Orb;Chaos Orb;23.4;High
Scourge;2022-02-01;Tainted Exalted Orb;Chaos Orb;10.55555;High
Scourge;2021-10-22;Orb of Annulment;Chaos Orb;1.04964;Medium
Scourge;2021-10-23;Orb of Annulment;Chaos Orb;2;High
Scourge;2021-10-24;Orb of Annulment;Chaos Orb;3;High
Scourge;2021-10-25;Orb of Annulment;Chaos Orb;5;High
Scourge;2021-10-26;Orb of Annulment;Chaos Orb;5;High
Scourge;2021-10-27;Orb of Annulment;Chaos Orb;5;High
Scourge;2021-10-28;Orb of Annulment;Chaos Orb;5;High
Scourge;2021-10-29;Orb of Annulment;Chaos Orb;5;High
Scourge;2021-10-30;Orb of Annulment;Chaos Orb;5;High
Scourge;2021-10-31;Orb of Annulment;Chaos Orb;5;High
Scourge;2021-11-01;Orb of Annulment;Chaos Orb;4.99;High
Scourge;2021-11-02;Orb of Annulment;Chaos Orb;4;High
Scourge;2021-11-03;Orb of Annulment;Chaos Orb;4.21799;High
Scourge;2021-11-04;Orb of Annulment;Chaos Orb;4;High
Scourge;2021-11-05;Orb of Annulment;Chaos Orb;4;High
Scourge;2021-11-06;Orb of Annulment;Chaos Orb;4;High
Scourge;2021-11-07;Orb of Annulment;Chaos Orb;4;High
Scourge;2021-11-08;Orb of Annulment;Chaos Orb;3.9983;High
Scourge;2021-11-09;Orb of Annulment;Chaos Orb;3.99736;High
Scourge;2021-11-10;Orb of Annulment;Chaos Orb;3.99922;High
Scourge;2021-11-11;Orb of Annulment;Chaos Orb;4;High
Scourge;2021-11-12;Orb of Annulment;Chaos Orb;4;High
Scourge;2021-11-13;Orb of Annulment;Chaos Orb;4;High
Scourge;2021-11-14;Orb of Annulment;Chaos Orb;4;High
Scourge;2021-11-15;Orb of Annulment;Chaos Orb;3.99766;High
Scourge;2021-11-16;Orb of Annulment;Chaos Orb;3.9969;High
Scourge;2021-11-17;Orb of Annulment;Chaos Orb;3.5;High
Scourge;2021-11-18;Orb of Annulment;Chaos Orb;3.5;High
Scourge;2021-11-19;Orb of Annulment;Chaos Orb;3.39855;High
Scourge;2021-11-20;Orb of Annulment;Chaos Orb;3;High
Scourge;2021-11-21;Orb of Annulment;Chaos Orb;3;High
Scourge;2021-11-22;Orb of Annulment;Chaos Orb;3;High
Scourge;2021-11-23;Orb of Annulment;Chaos Orb;3;High
Scourge;2021-11-24;Orb of Annulment;Chaos Orb;3;High
Scourge;2021-11-25;Orb of Annulment;Chaos Orb;3;High
Scourge;2021-11-26;Orb of Annulment;Chaos Orb;2.97857;High
Scourge;2021-11-27;Orb of Annulment;Chaos Orb;2.9889;High
Scourge;2021-11-28;Orb of Annulment;Chaos Orb;3;High
Scourge;2021-11-29;Orb of Annulment;Chaos Orb;3;High
Scourge;2021-11-30;Orb of Annulment;Chaos Orb;3;High
Scourge;2021-12-01;Orb of Annulment;Chaos Orb;3.06908;High
Scourge;2021-12-02;Orb of Annulment;Chaos Orb;3.45908;High
Scourge;2021-12-03;Orb of Annulment;Chaos Orb;3.58944;High
Scourge;2021-12-04;Orb of Annulment;Chaos Orb;2.98322;High
Scourge;2021-12-05;Orb of Annulment;Chaos Orb;3.31798;High
Scourge;2021-12-06;Orb of Annulment;Chaos Orb;3.74817;High
Scourge;2021-12-07;Orb of Annulment;Chaos Orb;3.89834;High
Scourge;2021-12-08;Orb of Annulment;Chaos Orb;4.00031;High
Scourge;2021-12-09;Orb of Annulment;Chaos Orb;4.28138;High
Scourge;2021-12-10;Orb of Annulment;Chaos Orb;4.99677;High
Scourge;2021-12-11;Orb of Annulment;Chaos Orb;5;High
Scourge;2021-12-12;Orb of Annulment;Chaos Orb;5;High
Scourge;2021-12-13;Orb of Annulment;Chaos Orb;5;High
Scourge;2021-12-14;Orb of Annulment;Chaos Orb;4.96416;High
Scourge;2021-12-15;Orb of Annulment;Chaos Orb;4.88236;High
Scourge;2021-12-16;Orb of Annulment;Chaos Orb;4.89289;High
Scourge;2021-12-17;Orb of Annulment;Chaos Orb;5.57141;High
Scourge;2021-12-18;Orb of Annulment;Chaos Orb;5.77014;High
Scourge;2021-12-19;Orb of Annulment;Chaos Orb;5.22222;High
Scourge;2021-12-20;Orb of Annulment;Chaos Orb;4.93142;High
Scourge;2021-12-21;Orb of Annulment;Chaos Orb;5;High
Scourge;2021-12-22;Orb of Annulment;Chaos Orb;5.14052;High
Scourge;2021-12-23;Orb of Annulment;Chaos Orb;5;High
Scourge;2021-12-24;Orb of Annulment;Chaos Orb;5.87167;High
Scourge;2021-12-25;Orb of Annulment;Chaos Orb;5.05558;High
Scourge;2021-12-26;Orb of Annulment;Chaos Orb;5.95006;High
Scourge;2021-12-27;Orb of Annulment;Chaos Orb;6.40025;High
Scourge;2021-12-28;Orb of Annulment;Chaos Orb;6;High
Scourge;2021-12-29;Orb of Annulment;Chaos Orb;5.13258;High
Scourge;2021-12-30;Orb of Annulment;Chaos Orb;5.60909;High
Scourge;2021-12-31;Orb of Annulment;Chaos Orb;6.82898;High
Scourge;2022-01-01;Orb of Annulment;Chaos Orb;6.66722;High
Scourge;2022-01-02;Orb of Annulment;Chaos Orb;6.76543;High
Scourge;2022-01-03;Orb of Annulment;Chaos Orb;6.99434;High
Scourge;2022-01-04;Orb of Annulment;Chaos Orb;7.00447;High
Scourge;2022-01-05;Orb of Annulment;Chaos Orb;7.06766;High
Scourge;2022-01-06;Orb of Annulment;Chaos Orb;6.29833;High
Scourge;2022-01-07;Orb of Annulment;Chaos Orb;7;High
Scourge;2022-01-08;Orb of Annulment;Chaos Orb;5;High
Scourge;2022-01-09;Orb of Annulment;Chaos Orb;5.98096;High
Scourge;2022-01-10;Orb of Annulment;Chaos Orb;5.99254;High
Scourge;2022-01-11;Orb of Annulment;Chaos Orb;6.91264;High
Scourge;2022-01-12;Orb of Annulment;Chaos Orb;6.9211;High
Scourge;2022-01-13;Orb of Annulment;Chaos Orb;6.70607;High
Scourge;2022-01-14;Orb of Annulment;Chaos Orb;6.23732;High
Scourge;2022-01-15;Orb of Annulment;Chaos Orb;7;High
Scourge;2022-01-16;Orb of Annulment;Chaos Orb;5;High
Scourge;2022-01-17;Orb of Annulment;Chaos Orb;5.5883;High
Scourge;2022-01-18;Orb of Annulment;Chaos Orb;6;High
Scourge;2022-01-19;Orb of Annulment;Chaos Orb;5.84435;High
Scourge;2022-01-20;Orb of Annulment;Chaos Orb;6;High
Scourge;2022-01-21;Orb of Annulment;Chaos Orb;7;High
Scourge;2022-01-22;Orb of Annulment;Chaos Orb;6.94208;High
Scourge;2022-01-23;Orb of Annulment;Chaos Orb;7.6206;High
Scourge;2022-01-24;Orb of Annulment;Chaos Orb;7;High
Scourge;2022-01-25;Orb of Annulment;Chaos Orb;6.98039;High
Scourge;2022-01-26;Orb of Annulment;Chaos Orb;6.9;High
Scourge;2022-01-27;Orb of Annulment;Chaos Orb;6.15941;High
Scourge;2022-01-28;Orb of Annulment;Chaos Orb;0.54286;High
Scourge;2022-01-29;Orb of Annulment;Chaos Orb;5.44007;High
Scourge;2022-01-30;Orb of Annulment;Chaos Orb;6.58054;High
Scourge;2022-01-31;Orb of Annulment;Chaos Orb;5.93591;High
Scourge;2022-02-01;Orb of Annulment;Chaos Orb;6.69751;High
Scourge;2021-10-22;Sacrifice at Dawn;Chaos Orb;1;High
Scourge;2021-10-23;Sacrifice at Dawn;Chaos Orb;1;High
Scourge;2021-10-24;Sacrifice at Dawn;Chaos Orb;0.81374;High
Scourge;2021-10-25;Sacrifice at Dawn;Chaos Orb;0.64065;High
Scourge;2021-10-26;Sacrifice at Dawn;Chaos Orb;0.47393;High
Scourge;2021-10-27;Sacrifice at Dawn;Chaos Orb;0.43433;High
Scourge;2021-10-28;Sacrifice at Dawn;Chaos Orb;0.33333;High
Scourge;2021-10-29;Sacrifice at Dawn;Chaos Orb;0.33333;High
Scourge;2021-10-30;Sacrifice at Dawn;Chaos Orb;0.33333;High
Scourge;2021-10-31;Sacrifice at Dawn;Chaos Orb;0.33333;High
Scourge;2021-11-01;Sacrifice at Dawn;Chaos Orb;0.33333;High
Scourge;2021-11-02;Sacrifice at Dawn;Chaos Orb;0.33333;High
Scourge;2021-11-03;Sacrifice at Dawn;Chaos Orb;0.33333;High
Scourge;2021-11-04;Sacrifice at Dawn;Chaos Orb;0.33333;High
Scourge;2021-11-05;Sacrifice at Dawn;Chaos Orb;0.33317;High
Scourge;2021-11-06;Sacrifice at Dawn;Chaos Orb;0.33011;High
Scourge;2021-11-07;Sacrifice at Dawn;Chaos Orb;0.32889;High
Scourge;2021-11-08;Sacrifice at Dawn;Chaos Orb;0.33291;High
Scourge;2021-11-09;Sacrifice at Dawn;Chaos Orb;0.33304;High
Scourge;2021-11-10;Sacrifice at Dawn;Chaos Orb;0.33333;High
Scourge;2021-11-11;Sacrifice at Dawn;Chaos Orb;0.33333;High
Scourge;2021-11-12;Sacrifice at Dawn;Chaos Orb;0.33333;High
Scourge;2021-11-13;Sacrifice at Dawn;Chaos Orb;0.33333;High
Scourge;2021-11-14;Sacrifice at Dawn;Chaos Orb;0.33333;High
Scourge;2021-11-15;Sacrifice at Dawn;Chaos Orb;0.33333;High
Scourge;2021-11-16;Sacrifice at Dawn;Chaos Orb;0.36463;High
Scourge;2021-11-17;Sacrifice at Dawn;Chaos Orb;0.33333;High
Scourge;2021-11-18;Sacrifice at Dawn;Chaos Orb;0.51028;High
Scourge;2021-11-19;Sacrifice at Dawn;Chaos Orb;0.65834;High
Scourge;2021-11-20;Sacrifice at Dawn;Chaos Orb;0.67573;High
Scourge;2021-11-21;Sacrifice at Dawn;Chaos Orb;0.7869;High
Scourge;2021-11-22;Sacrifice at Dawn;Chaos Orb;0.82668;High
Scourge;2021-11-23;Sacrifice at Dawn;Chaos Orb;0.80862;High
Scourge;2021-11-24;Sacrifice at Dawn;Chaos Orb;0.76923;High
Scourge;2021-11-25;Sacrifice at Dawn;Chaos Orb;0.74829;High
Scourge;2021-11-26;Sacrifice at Dawn;Chaos Orb;0.73338;High
Scourge;2021-11-27;Sacrifice at Dawn;Chaos Orb;0.76482;High
Scourge;2021-11-28;Sacrifice at Dawn;Chaos Orb;0.73443;High
Scourge;2021-11-29;Sacrifice at Dawn;Chaos Orb;0.76832;High
Scourge;2021-11-30;Sacrifice at Dawn;Chaos Orb;0.70616;High
Scourge;2021-12-01;Sacrifice at Dawn;Chaos Orb;0.69069;High
Scourge;2021-12-02;Sacrifice at Dawn;Chaos Orb;0.70559;High
Scourge;2021-12-03;Sacrifice at Dawn;Chaos Orb;0.64273;High
Scourge;2021-12-04;Sacrifice at Dawn;Chaos Orb;0.65163;High
Scourge;2021-12-05;Sacrifice at Dawn;Chaos Orb;0.66667;High
Scourge;2021-12-06;Sacrifice at Dawn;Chaos Orb;0.64207;High
Scourge;2021-12-07;Sacrifice at Dawn;Chaos Orb;0.55516;High
Scourge;2021-12-08;Sacrifice at Dawn;Chaos Orb;0.52778;High
Scourge;2021-12-09;Sacrifice at Dawn;Chaos Orb;0.53947;High
Scourge;2021-12-10;Sacrifice at Dawn;Chaos Orb;0.53832;High
Scourge;2021-12-11;Sacrifice at Dawn;Chaos Orb;0.53667;High
Scourge;2021-12-12;Sacrifice at Dawn;Chaos Orb;0.53607;High
Scourge;2021-12-13;Sacrifice at Dawn;Chaos Orb;0.5332;High
Scourge;2021-12-14;Sacrifice at Dawn;Chaos Orb;0.49175;High
Scourge;2021-12-15;Sacrifice at Dawn;Chaos Orb;0.43809;High
Scourge;2021-12-16;Sacrifice at Dawn;Chaos Orb;0.4342;High
Scourge;2021-12-17;Sacrifice at Dawn;Chaos Orb;0.41107;High
Scourge;2021-12-18;Sacrifice at Dawn;Chaos Orb;0.4214;High
Scourge;2021-12-19;Sacrifice at Dawn;Chaos Orb;0.43364;High
Scourge;2021-12-20;Sacrifice at Dawn;Chaos Orb;0.44708;High
Scourge;2021-12-21;Sacrifice at Dawn;Chaos Orb;0.41667;High
Scourge;2021-12-22;Sacrifice at Dawn;Chaos Orb;0.44741;High
Scourge;2021-12-23;Sacrifice at Dawn;Chaos Orb;0.4481;High
Scourge;2021-12-24;Sacrifice at Dawn;Chaos Orb;0.42116;High
Scourge;2021-12-25;Sacrifice at Dawn;Chaos Orb;0.4214;High
Scourge;2021-12-26;Sacrifice at Dawn;Chaos Orb;0.41214;High
Scourge;2021-12-27;Sacrifice at Dawn;Chaos Orb;0.41207;High
Scourge;2021-12-28;Sacrifice at Dawn;Chaos Orb;0.39088;High
Scourge;2021-12-29;Sacrifice at Dawn;Chaos Orb;0.38978;High
Scourge;2021-12-30;Sacrifice at Dawn;Chaos Orb;0.38316;High
Scourge;2021-12-31;Sacrifice at Dawn;Chaos Orb;0.36138;High
Scourge;2022-01-01;Sacrifice at Dawn;Chaos Orb;0.3762;High
Scourge;2022-01-02;Sacrifice at Dawn;Chaos Orb;0.38818;High
Scourge;2022-01-03;Sacrifice at Dawn;Chaos Orb;0.39842;High
Scourge;2022-01-04;Sacrifice at Dawn;Chaos Orb;0.37872;High
Scourge;2022-01-05;Sacrifice at Dawn;Chaos Orb;0.33709;High
Scourge;2022-01-06;Sacrifice at Dawn;Chaos Orb;0.3752;High
Scourge;2022-01-07;Sacrifice at Dawn;Chaos Orb;0.37746;High
Scourge;2022-01-08;Sacrifice at Dawn;Chaos Orb;0.33333;High
Scourge;2022-01-09;Sacrifice at Dawn;Chaos Orb;0.3234;High
Scourge;2022-01-10;Sacrifice at Dawn;Chaos Orb;0.288;High
Scourge;2022-01-11;Sacrifice at Dawn;Chaos Orb;0.30644;High
Scourge;2022-01-12;Sacrifice at Dawn;Chaos Orb;0.32521;High
Scourge;2022-01-13;Sacrifice at Dawn;Chaos Orb;0.28571;High
Scourge;2022-01-14;Sacrifice at Dawn;Chaos Orb;0.28133;High
Scourge;2022-01-15;Sacrifice at Dawn;Chaos Orb;0.26466;High
Scourge;2022-01-16;Sacrifice at Dawn;Chaos Orb;0.24956;High
Scourge;2022-01-17;Sacrifice at Dawn;Chaos Orb;0.24933;High
Scourge;2022-01-18;Sacrifice at Dawn;Chaos Orb;0.24749;High
Scourge;2022-01-19;Sacrifice at Dawn;Chaos Orb;0.24552;High
Scourge;2022-01-20;Sacrifice at Dawn;Chaos Orb;0.20841;High
Scourge;2022-01-21;Sacrifice at Dawn;Chaos Orb;0.27856;High
Scourge;2022-01-22;Sacrifice at Dawn;Chaos Orb;0.27842;High
Scourge;2022-01-23;Sacrifice at Dawn;Chaos Orb;0.24641;High
Scourge;2022-01-24;Sacrifice at Dawn;Chaos Orb;0.26133;High
Scourge;2022-01-25;Sacrifice at Dawn;Chaos Orb;0.27144;High
Scourge;2022-01-26;Sacrifice at Dawn;Chaos Orb;0.27271;High
Scourge;2022-01-27;Sacrifice at Dawn;Chaos Orb;0.33194;High
Scourge;2022-01-28;Sacrifice at Dawn;Chaos Orb;0.30683;High
Scourge;2022-01-29;Sacrifice at Dawn;Chaos Orb;0.26688;High
Scourge;2022-01-30;Sacrifice at Dawn;Chaos Orb;0.31404;High
Scourge;2022-01-31;Sacrifice at Dawn;Chaos Orb;0.30862;High
Scourge;2022-02-01;Sacrifice at Dawn;Chaos Orb;0.33333;High
Scourge;2021-10-22;Sacrifice at Noon;Chaos Orb;1;High
Scourge;2021-10-23;Sacrifice at Noon;Chaos Orb;1;High
Scourge;2021-10-24;Sacrifice at Noon;Chaos Orb;1;High
Scourge;2021-10-25;Sacrifice at Noon;Chaos Orb;1;High
Scourge;2021-10-26;Sacrifice at Noon;Chaos Orb;0.92226;High
Scourge;2021-10-27;Sacrifice at Noon;Chaos Orb;0.88889;High
Scourge;2021-10-28;Sacrifice at Noon;Chaos Orb;0.71235;High
Scourge;2021-10-29;Sacrifice at Noon;Chaos Orb;0.6529;High
Scourge;2021-10-30;Sacrifice at Noon;Chaos Orb;0.55531;High
Scourge;2021-10-31;Sacrifice at Noon;Chaos Orb;0.53333;High
Scourge;2021-11-01;Sacrifice at Noon;Chaos Orb;0.5276;High
Scourge;2021-11-02;Sacrifice at Noon;Chaos Orb;0.51875;High
Scourge;2021-11-03;Sacrifice at Noon;Chaos Orb;0.49772;High
Scourge;2021-11-04;Sacrifice at Noon;Chaos Orb;0.49302;High
Scourge;2021-11-05;Sacrifice at Noon;Chaos Orb;0.48025;High
Scourge;2021-11-06;Sacrifice at Noon;Chaos Orb;0.4748;High
Scourge;2021-11-07;Sacrifice at Noon;Chaos Orb;0.48584;High
Scourge;2021-11-08;Sacrifice at Noon;Chaos Orb;0.47619;High
Scourge;2021-11-09;Sacrifice at Noon;Chaos Orb;0.47546;High
Scourge;2021-11-10;Sacrifice at Noon;Chaos Orb;0.4754;High
Scourge;2021-11-11;Sacrifice at Noon;Chaos Orb;0.47918;High
Scourge;2021-11-12;Sacrifice at Noon;Chaos Orb;0.52292;High
Scourge;2021-11-13;Sacrifice at Noon;Chaos Orb;0.53333;High
Scourge;2021-11-14;Sacrifice at Noon;Chaos Orb;0.54545;High
Scourge;2021-11-15;Sacrifice at Noon;Chaos Orb;0.54545;High
Scourge;2021-11-16;Sacrifice at Noon;Chaos Orb;0.65523;High
Scourge;2021-11-17;Sacrifice at Noon;Chaos Orb;0.66667;High
Scourge;2021-11-18;Sacrifice at Noon;Chaos Orb;0.66667;High
Scourge;2021-11-19;Sacrifice at Noon;Chaos Orb;0.66667;High
Scourge;2021-11-20;Sacrifice at Noon;Chaos Orb;0.66667;High
Scourge;2021-11-21;Sacrifice at Noon;Chaos Orb;0.90045;High
Scourge;2021-11-22;Sacrifice at Noon;Chaos Orb;0.83533;High
Scourge;2021-11-23;Sacrifice at Noon;Chaos Orb;0.90749;High
Scourge;2021-11-24;Sacrifice at Noon;Chaos Orb;0.70074;High
Scourge;2021-11-25;Sacrifice at Noon;Chaos Orb;0.70488;High
Scourge;2021-11-26;Sacrifice at Noon;Chaos Orb;0.9013;High
Scourge;2021-11-27;Sacrifice at Noon;Chaos Orb;0.92467;High
Scourge;2021-11-28;Sacrifice at Noon;Chaos Orb;0.92339;High
Scourge;2021-11-29;Sacrifice at Noon;Chaos Orb;0.94503;High
Scourge;2021-11-30;Sacrifice at Noon;Chaos Orb;0.90283;High
Scourge;2021-12-01;Sacrifice at Noon;Chaos Orb;0.88755;High
Scourge;2021-12-02;Sacrifice at Noon;Chaos Orb;0.89966;High
Scourge;2021-12-03;Sacrifice at Noon;Chaos Orb;0.79043;High
Scourge;2021-12-04;Sacrifice at Noon;Chaos Orb;0.78155;High
Scourge;2021-12-05;Sacrifice at Noon;Chaos Orb;0.90227;High
Scourge;2021-12-06;Sacrifice at Noon;Chaos Orb;0.81174;High
Scourge;2021-12-07;Sacrifice at Noon;Chaos Orb;0.69231;High
Scourge;2021-12-08;Sacrifice at Noon;Chaos Orb;0.69231;High
Scourge;2021-12-09;Sacrifice at Noon;Chaos Orb;0.76318;High
Scourge;2021-12-10;Sacrifice at Noon;Chaos Orb;0.75214;High
Scourge;2021-12-11;Sacrifice at Noon;Chaos Orb;0.79287;High
Scourge;2021-12-12;Sacrifice at Noon;Chaos Orb;0.76792;High
Scourge;2021-12-13;Sacrifice at Noon;Chaos Orb;0.66667;High
Scourge;2021-12-14;Sacrifice at Noon;Chaos Orb;0.65462;High
Scourge;2021-12-15;Sacrifice at Noon;Chaos Orb;0.5644;High
Scourge;2021-12-16;Sacrifice at Noon;Chaos Orb;0.50562;High
Scourge;2021-12-17;Sacrifice at Noon;Chaos Orb;0.44444;High
Scourge;2021-12-18;Sacrifice at Noon;Chaos Orb;0.44444;High
Scourge;2021-12-19;Sacrifice at Noon;Chaos Orb;0.56436;High
Scourge;2021-12-20;Sacrifice at Noon;Chaos Orb;0.60143;High
Scourge;2021-12-21;Sacrifice at Noon;Chaos Orb;0.55724;High
Scourge;2021-12-22;Sacrifice at Noon;Chaos Orb;0.54421;High
Scourge;2021-12-23;Sacrifice at Noon;Chaos Orb;0.60068;High
Scourge;2021-12-24;Sacrifice at Noon;Chaos Orb;0.53821;High
Scourge;2021-12-25;Sacrifice at Noon;Chaos Orb;0.49932;High
Scourge;2021-12-26;Sacrifice at Noon;Chaos Orb;0.49867;High
Scourge;2021-12-27;Sacrifice at Noon;Chaos Orb;0.52374;High
Scourge;2021-12-28;Sacrifice at Noon;Chaos Orb;0.49889;High
Scourge;2021-12-29;Sacrifice at Noon;Chaos Orb;0.48314;High
Scourge;2021-12-30;Sacrifice at Noon;Chaos Orb;0.47524;High
Scourge;2021-12-31;Sacrifice at Noon;Chaos Orb;0.47041;High
Scourge;2022-01-01;Sacrifice at Noon;Chaos Orb;0.5;High
Scourge;2022-01-02;Sacrifice at Noon;Chaos Orb;0.64123;High
Scourge;2022-01-03;Sacrifice at Noon;Chaos Orb;0.62962;High
Scourge;2022-01-04;Sacrifice at Noon;Chaos Orb;0.61568;High
Scourge;2022-01-05;Sacrifice at Noon;Chaos Orb;0.47776;High
Scourge;2022-01-06;Sacrifice at Noon;Chaos Orb;0.6648;High
Scourge;2022-01-07;Sacrifice at Noon;Chaos Orb;0.66419;High
Scourge;2022-01-08;Sacrifice at Noon;Chaos Orb;0.5;High
Scourge;2022-01-09;Sacrifice at Noon;Chaos Orb;0.60549;High
Scourge;2022-01-10;Sacrifice at Noon;Chaos Orb;0.44083;High
Scourge;2022-01-11;Sacrifice at Noon;Chaos Orb;0.45889;High
Scourge;2022-01-12;Sacrifice at Noon;Chaos Orb;0.54872;High
Scourge;2022-01-13;Sacrifice at Noon;Chaos Orb;0.5;High
Scourge;2022-01-14;Sacrifice at Noon;Chaos Orb;0.47433;High
Scourge;2022-01-15;Sacrifice at Noon;Chaos Orb;0.49187;High
Scourge;2022-01-16;Sacrifice at Noon;Chaos Orb;0.44394;High
Scourge;2022-01-17;Sacrifice at Noon;Chaos Orb;0.43217;High
Scourge;2022-01-18;Sacrifice at Noon;Chaos Orb;0.46433;High
Scourge;2022-01-19;Sacrifice at Noon;Chaos Orb;0.44797;High
Scourge;2022-01-20;Sacrifice at Noon;Chaos Orb;0.45861;High
Scourge;2022-01-21;Sacrifice at Noon;Chaos Orb;0.47465;High
Scourge;2022-01-22;Sacrifice at Noon;Chaos Orb;0.45475;High
Scourge;2022-01-23;Sacrifice at Noon;Chaos Orb;0.48169;High
Scourge;2022-01-24;Sacrifice at Noon;Chaos Orb;0.51343;High
Scourge;2022-01-25;Sacrifice at Noon;Chaos Orb;0.59013;High
Scourge;2022-01-26;Sacrifice at Noon;Chaos Orb;0.66074;High
Scourge;2022-01-27;Sacrifice at Noon;Chaos Orb;0.66327;High
Scourge;2022-01-28;Sacrifice at Noon;Chaos Orb;0.58459;High
Scourge;2022-01-29;Sacrifice at Noon;Chaos Orb;0.53847;High
Scourge;2022-01-30;Sacrifice at Noon;Chaos Orb;0.53671;High
Scourge;2022-01-31;Sacrifice at Noon;Chaos Orb;0.6559;High
Scourge;2022-02-01;Sacrifice at Noon;Chaos Orb;0.67461;High
Scourge;2021-10-22;Sacrifice at Dusk;Chaos Orb;1;High
Scourge;2021-10-23;Sacrifice at Dusk;Chaos Orb;1;High
Scourge;2021-10-24;Sacrifice at Dusk;Chaos Orb;0.60838;High
Scourge;2021-10-25;Sacrifice at Dusk;Chaos Orb;0.46456;High
Scourge;2021-10-26;Sacrifice at Dusk;Chaos Orb;0.43694;High
Scourge;2021-10-27;Sacrifice at Dusk;Chaos Orb;0.33333;High
Scourge;2021-10-28;Sacrifice at Dusk;Chaos Orb;0.33255;High
Scourge;2021-10-29;Sacrifice at Dusk;Chaos Orb;0.32258;High
Scourge;2021-10-30;Sacrifice at Dusk;Chaos Orb;0.2931;High
Scourge;2021-10-31;Sacrifice at Dusk;Chaos Orb;0.28571;High
Scourge;2021-11-01;Sacrifice at Dusk;Chaos Orb;0.28501;High
Scourge;2021-11-02;Sacrifice at Dusk;Chaos Orb;0.28418;High
Scourge;2021-11-03;Sacrifice at Dusk;Chaos Orb;0.28506;High
Scourge;2021-11-04;Sacrifice at Dusk;Chaos Orb;0.28542;High
Scourge;2021-11-05;Sacrifice at Dusk;Chaos Orb;0.28494;High
Scourge;2021-11-06;Sacrifice at Dusk;Chaos Orb;0.28567;High
Scourge;2021-11-07;Sacrifice at Dusk;Chaos Orb;0.27232;High
Scourge;2021-11-08;Sacrifice at Dusk;Chaos Orb;0.26467;High
Scourge;2021-11-09;Sacrifice at Dusk;Chaos Orb;0.27027;High
Scourge;2021-11-10;Sacrifice at Dusk;Chaos Orb;0.27897;High
Scourge;2021-11-11;Sacrifice at Dusk;Chaos Orb;0.27811;High
Scourge;2021-11-12;Sacrifice at Dusk;Chaos Orb;0.28093;High
